1 0 0 0 2 0 0 4
2 0 0 0 1 4 0 1
3 1 0 0 0 0 0 0
4 1 0 0 0 1 0 0
5 1 0 0 0 0 0 0
6 1 0 0 0 1 2 0
7 1 0 0 0 0 2 0
8 0 0 0 3 5 4 1
9 0 0 0 0 0 0 0
10 0 0 0 0 0 0 0
11 1 0 0 0 0 0 2
12 0 0 0 0 1 0 0
13 0 0 0 2 2 3 0
14 0 0 0 4 2 2 0
15 1 0 0 0 3 0 2
16 1 0 1 0 0 0 0
17 0 0 1 0 0 0 0
18 1 0 0 0 1 3 0
19 0 0 1 3 2 0 2
20 1 0 0 0 0 0 0
21 0 0 0 0 0 0 0
22 0 0 0 0 0 0 3
23 0 0 0 8 9 0 3
24 0 0 0 1 1 2 3
25 1 0 0 0 0 0 0
26 1 0 0 0 2 4 1
27 0 0 0 0 2 0 0
28 1 0 0 1 0 2 0
29 1 0 0 3 4 0 4
30 0 0 0 0 5 2 1
31 0 0 0 1 0 0 8
32 0 0 0 12 7 0 8
33 0 0 0 0 9 0 8
34 0 0 0 1 5 0 8
35 0 0 0 3 12 0 8
36 0 0 1 0 4 3 0
37 0 0 1 1 15 3 0
38 0 0 0 2 2 2 0
39 0 0 0 0 2 4 0
40 0 0 0 2 3 2 2
41 0 0 0 2 7 4 2
42 0 0 0 0 0 0 0
43 0 0 0 0 3 4 0
44 0 0 0 0 0 0 1
45 0 0 0 0 1 1 3
46 0 0 0 5 6 2 0
47 1 0 0 0 0 0 0
48 0 0 0 11 5 2 3
49 1 0 0 0 0 0 0
50 1 0 0 0 0 0 0
51 1 0 0 0 0 0 0
52 1 0 0 2 2 2 2
53 1 1 0 0 1 0 0
54 0 0 0 0 2 0 0
55 0 0 0 0 0 0 3
56 1 1 0 1 1 1 0
57 0 1 0 1 0 0 2
58 0 1 0 0 0 0 0
59 0 1 0 0 0 0 0
60 1 1 0 1 0 0 0
61 0 1 0 1 0 4 3
62 0 1 0 1 2 0 1
63 1 1 0 0 0 2 0
64 1 1 0 2 1 0 4
65 1 1 0 2 5 7 2
66 0 1 0 0 0 0 0
67 0 1 0 2 2 4 1
68 0 1 0 0 0 2 0
69 1 1 0 0 0 0 1
70 1 1 0 0 0 0 0
71 1 1 0 4 1 1 1
72 1 1 0 3 2 0 2
73 1 1 0 0 1 0 0
74 1 0 1 0 0 0 0
75 1 0 1 1 1 2 0
76 0 0 1 2 0 0 0
77 0 1 0 0 0 0 1
78 1 1 0 0 0 2 0
79 1 1 0 0 0 1 0
80 1 1 0 0 0 0 0
81 1 1 0 1 0 0 2
82 1 1 0 0 1 2 0
83 0 1 0 1 0 2 2
84 0 1 0 0 0 3 0
85 0 1 0 0 4 4 0
86 0 1 0 1 5 4 0
87 0 1 0 0 1 0 0
88 1 1 0 0 0 0 0
89 0 1 0 4 7 4 1
90 0 1 0 3 2 2 1
91 0 1 0 6 5 0 7
92 1 1 0 1 1 0 0
93 0 1 0 0 0 0 0
94 0 1 0 0 0 0 1
95 1 1 0 2 0 4 4
96 0 1 0 0 0 0 0
97 0 1 0 0 0 0 0
98 1 1 0 0 1 2 0
99 1 1 0 0 1 3 0
100 0 0 1 0 0 0 0
101 0 0 1 0 0 0 0
102 0 0 1 3 1 1 0
103 0 0 1 1 1 3 0
104 1 1 0 1 1 2 1
105 1 1 0 1 3 2 3
106 0 1 0 1 2 4 2
107 1 1 0 0 0 3 0
108 0 1 0 0 0 2 1
109 1 1 0 0 0 0 0
110 0 1 0 0 5 0 0
111 0 0 0 0 0 0 0
112 1 0 0 0 0 0 0
113 1 1 0 0 0 1 0
114 1 1 0 0 0 0 0
115 0 1 0 1 1 1 1
116 0 1 0 0 0 0 0
117 1 1 0 0 1 0 0
118 1 1 0 0 0 0 0
119 0 0 1 1 0 1 3
120 0 1 0 0 0 2 0
121 0 1 0 1 0 0 0
122 0 1 0 2 6 0 3
123 1 1 0 5 8 2 2
124 1 1 0 0 0 0 0
125 1 1 0 0 0 0 0
126 1 1 0 0 0 0 2
127 1 1 0 2 1 2 1
128 0 0 1 2 4 2 2
129 1 0 1 0 1 1 0
130 0 0 1 0 3 0 2
131 1 0 1 5 5 2 4
132 0 0 1 0 2 0 0
133 1 0 1 0 2 4 2
134 1 0 1 0 1 2 0
135 0 1 0 0 1 2 2
136 0 0 1 0 0 0 0
137 0 0 1 0 0 1 0
138 1 0 1 1 2 0 0
139 0 0 1 1 0 0 3
140 1 0 1 0 0 0 0
141 1 0 1 0 0 0 0
142 1 0 1 0 0 0 2
143 0 0 1 0 1 2 0
144 0 0 1 0 0 0 0
145 1 0 0 0 1 0 0
146 1 0 1 7 5 0 0
147 0 0 1 0 0 0 0
148 1 0 1 0 1 0 0
149 0 0 1 1 1 1 0
150 0 0 1 1 3 1 1
151 0 0 1 0 0 0 0
152 0 0 1 0 0 1 0
153 0 0 1 1 0 0 0
154 0 0 1 4 5 3 4
155 1 0 1 2 0 0 0
156 1 0 1 4 5 4 0
157 0 0 1 4 8 0 4
158 0 0 1 0 0 0 0
159 0 0 1 0 0 0 0
160 0 0 1 0 1 3 0
161 0 0 1 1 0 0 2
162 1 0 1 0 0 0 0
163 1 0 1 1 0 0 0
164 1 0 1 4 5 4 0
165 0 0 1 0 0 0 0
166 1 0 1 1 1 0 1
167 1 0 1 1 0 1 0
168 1 1 0 0 0 0 2
169 1 1 0 0 1 3 1
170 0 0 1 0 0 2 0
171 1 0 1 0 0 0 0
172 0 0 1 0 3 2 0
173 1 0 1 0 0 0 0
174 1 0 1 0 0 0 0
175 0 0 1 3 5 3 2
176 1 0 1 0 0 0 0
177 1 0 1 3 0 0 1
178 1 0 1 0 1 0 0
179 0 0 1 6 7 3 0
180 0 0 1 3 12 0 4
181 0 0 1 2 3 0 2
182 0 0 1 1 0 1 1
183 1 0 1 0 0 0 0
184 0 0 1 1 0 1 0
185 0 0 1 2 2 2 3
186 0 0 1 5 1 1 4
187 0 0 1 2 6 3 3
188 1 0 1 0 0 0 0
189 1 0 1 1 2 0 0
190 0 0 1 1 2 1 2
191 1 0 1 0 0 0 0
192 1 0 1 0 0 1 0
193 1 0 1 0 0 0 0
194 1 0 1 2 9 2 4
195 0 0 1 1 0 2 0
196 0 1 0 4 2 1 3
197 1 1 0 1 2 1 3
198 0 1 0 2 0 3 0
199 1 0 1 0 0 0 0
200 1 0 1 0 0 0 0
201 1 0 1 0 0 0 2
202 1 1 0 0 3 2 0
203 1 0 1 0 0 0 0
204 1 0 1 0 0 0 0
205 0 0 1 0 4 3 3
206 1 0 1 0 0 0 0
207 1 0 1 0 0 0 0
208 0 0 1 0 0 0 0
209 1 0 1 0 1 3 0
210 0 0 1 0 0 2 0
211 0 0 1 2 2 2 3
212 1 0 1 1 1 1 1
213 0 0 1 0 0 0 0
214 0 0 1 0 0 0 0
215 0 0 1 0 0 0 0
216 0 0 1 0 2 0 0
217 1 0 1 0 2 0 2
218 0 0 1 1 0 0 0
219 0 0 1 1 0 1 3
220 0 0 1 2 3 0 0
221 0 1 0 0 0 1 1
222 1 1 0 0 1 1 3
223 1 0 1 0 0 0 0
224 0 0 1 1 3 2 1
225 1 0 1 2 3 1 0
226 1 0 1 0 0 0 0
227 0 0 1 4 2 2 0
228 1 0 1 0 0 0 0
229 0 0 0 1 2 2 4
230 1 0 0 0 0 0 0
231 0 0 0 4 3 2 12
232 1 0 0 0 0 0 0
233 1 0 0 0 0 0 0
234 0 0 0 1 1 1 1
235 0 0 0 0 2 0 3
236 1 0 0 0 0 0 0
237 0 0 0 1 2 0 3
238 0 0 0 0 0 0 0
239 1 0 0 0 0 0 2
240 0 0 0 1 0 0 0
241 0 0 0 1 0 1 0
242 1 0 0 1 0 0 1
243 1 0 0 0 1 0 1
244 0 0 0 0 0 1 0
245 0 0 0 0 2 1 3
246 0 0 0 1 0 0 0
247 1 1 0 0 0 0 0
248 0 1 0 1 0 0 2
249 0 1 0 0 0 0 0
